"","year","mun","trat","pto","rs","value","q_minwages"
"40006",2017,"Zinaparo",0,1,"rs_w20",0,20
"40007",2017,"Churintzio",0,1,"rs_w20",0,20
"40008",2017,"Numaran",0,1,"rs_w20",2,20
"40009",2017,"Tangancicuaro",1,1,"rs_w20",12,20
"40010",2017,"Purepero",1,1,"rs_w20",0,20
"40011",2017,"Tlazazalca",0,1,"rs_w20",0,20
"40012",2017,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"40013",2017,"Chavinda",0,1,"rs_w20",0,20
"40014",2017,"Tangamandapio",1,1,"rs_w20",9,20
"40015",2017,"Yurecuaro",0,1,"rs_w20",13,20
"40016",2017,"Ecuandureo",0,1,"rs_w20",2,20
"40017",2017,"Villamar",0,1,"rs_w20",0,20
"40018",2017,"Ixtlan",0,1,"rs_w20",0,20
"40019",2017,"Marcos Castellanos",0,1,"rs_w20",0,20
"40020",2017,"Hidalgo",1,1,"rs_w20",81,20
"40021",2017,"Jungapeo",1,1,"rs_w20",2,20
"40022",2017,"Zitacuaro",1,1,"rs_w20",111,20
"40023",2017,"Angangueo",0,1,"rs_w20",0,20
"40024",2017,"Tlalpujahua",0,1,"rs_w20",0,20
"40025",2017,"Ocampo",1,1,"rs_w20",0,20
"40026",2017,"Maravatio",0,1,"rs_w20",0,20
"40027",2017,"Contepec",0,1,"rs_w20",1,20
"40028",2017,"Huetamo",0,1,"rs_w20",3,20
"40029",2017,"San Lucas",0,1,"rs_w20",0,20
"40030",2017,"Irimbo",0,1,"rs_w20",0,20
"40031",2017,"Aporo",0,1,"rs_w20",0,20
"40032",2017,"Tuxpan",1,1,"rs_w20",0,20
"40033",2017,"Senguio",0,1,"rs_w20",0,20
"40034",2017,"Tiquicheo",0,1,"rs_w20",0,20
"40035",2017,"Tuzantla",0,1,"rs_w20",0,20
"40036",2017,"Juarez",1,1,"rs_w20",0,20
"40037",2017,"Susupuato",0,1,"rs_w20",0,20
"40038",2017,"Epitacio Huerta",0,1,"rs_w20",0,20
"40039",2017,"Arteaga",0,1,"rs_w20",52,20
"40040",2017,"Lazaro Cardenas",0,1,"rs_w20",830,20
"40041",2018,"Chinicuila",0,1,"rs_w20",0,20
"40042",2018,"Coahuayana",0,1,"rs_w20",2,20
"40043",2018,"Aquila",0,1,"rs_w20",23,20
"40044",2018,"Morelia",0,1,"rs_w20",2081,20
"40045",2018,"Nocupetaro",0,1,"rs_w20",0,20
"40046",2018,"Patzcuaro",1,1,"rs_w20",34,20
"40047",2018,"Quiroga",1,1,"rs_w20",0,20
"40048",2018,"Tacambaro",1,1,"rs_w20",17,20
"40049",2018,"Turicato",1,1,"rs_w20",0,20
"40050",2018,"Zacapu",0,1,"rs_w20",46,20
"40051",2018,"Tarimbaro",1,1,"rs_w20",10,20
"40052",2018,"Acuitzio",1,1,"rs_w20",0,20
"40053",2018,"Ario",1,1,"rs_w20",0,20
"40054",2018,"Erongaricuaro",1,1,"rs_w20",0,20
"40055",2018,"La Huacana",0,1,"rs_w20",8,20
"40056",2018,"Huiramba",1,1,"rs_w20",0,20
"40057",2018,"Lagunillas",1,1,"rs_w20",0,20
"40058",2018,"Madero",1,1,"rs_w20",0,20
"40059",2018,"Salvador Escalante",1,1,"rs_w20",0,20
"40060",2018,"Tzintzuntzan",1,1,"rs_w20",0,20
"40061",2018,"Angamacutiro",0,1,"rs_w20",0,20
"40062",2018,"Jose Sixto Verduzco",0,1,"rs_w20",0,20
"40063",2018,"Morelos",0,1,"rs_w20",0,20
"40064",2018,"Panindicuaro",0,1,"rs_w20",5,20
"40065",2018,"Puruandiro",0,1,"rs_w20",4,20
"40066",2018,"Churumuco",0,1,"rs_w20",0,20
"40067",2018,"Zinapecuaro",1,1,"rs_w20",14,20
"40068",2018,"Querendaro",0,1,"rs_w20",0,20
"40069",2018,"Indaparapeo",0,1,"rs_w20",0,20
"40070",2018,"Charo",0,1,"rs_w20",0,20
"40071",2018,"Alvaro Obregon",0,1,"rs_w20",0,20
"40072",2018,"Coeneo",0,1,"rs_w20",0,20
"40073",2018,"Jimenez",0,1,"rs_w20",0,20
"40074",2018,"Huaniqueo",0,1,"rs_w20",0,20
"40075",2018,"Caracuaro",0,1,"rs_w20",0,20
"40076",2018,"Cuitzeo",0,1,"rs_w20",8,20
"40077",2018,"Chucandiro",0,1,"rs_w20",0,20
"40078",2018,"Santa Ana Maya",0,1,"rs_w20",0,20
"40079",2018,"Huandacareo",0,1,"rs_w20",0,20
"40080",2018,"Copandaro",0,1,"rs_w20",0,20
"40081",2018,"Tzitzio",0,1,"rs_w20",0,20
"40082",2018,"Apatzingan",1,1,"rs_w20",81,20
"40083",2018,"Charapan",0,1,"rs_w20",4,20
"40084",2018,"Cheran",0,1,"rs_w20",0,20
"40085",2018,"Gabriel Zamora",0,1,"rs_w20",0,20
"40086",2018,"Mugica",0,1,"rs_w20",2,20
"40087",2018,"Nuevo Urecho",0,1,"rs_w20",0,20
"40088",2018,"Paracuaro",0,1,"rs_w20",0,20
"40089",2018,"Paracho",0,1,"rs_w20",10,20
"40090",2018,"Taretan",1,1,"rs_w20",4,20
"40091",2018,"Uruapan",1,1,"rs_w20",412,20
"40092",2018,"Tingambato",1,1,"rs_w20",0,20
"40093",2018,"Tepalcatepec",0,1,"rs_w20",4,20
"40094",2018,"Buenavista",0,1,"rs_w20",0,20
"40095",2018,"Ziracuaretiro",1,1,"rs_w20",0,20
"40096",2018,"Nuevo Parangaricutiro",1,1,"rs_w20",0,20
"40097",2018,"Nahuatzen",0,1,"rs_w20",0,20
"40098",2018,"Coalcoman",0,1,"rs_w20",0,20
"40099",2018,"Tumbiscatio",0,1,"rs_w20",0,20
"40100",2018,"Aguililla",0,1,"rs_w20",0,20
"40101",2018,"Tancitaro",1,1,"rs_w20",0,20
"40102",2018,"Cotija",1,1,"rs_w20",8,20
"40103",2018,"Chilchota",1,1,"rs_w20",0,20
"40104",2018,"Jacona",0,1,"rs_w20",60,20
"40105",2018,"Jiquilpan",0,1,"rs_w20",18,20
"40106",2018,"La Piedad",0,1,"rs_w20",197,20
"40107",2018,"Los Reyes",1,1,"rs_w20",71,20
"40108",2018,"Periban",1,1,"rs_w20",6,20
"40109",2018,"Sahuayo",0,1,"rs_w20",16,20
"40110",2018,"Tinguindin",1,1,"rs_w20",0,20
"40111",2018,"Tocumbo",1,1,"rs_w20",38,20
"40112",2018,"Venustiano Carranza",0,1,"rs_w20",0,20
"40113",2018,"Zamora",0,1,"rs_w20",391,20
"40114",2018,"Penjamillo",0,1,"rs_w20",10,20
"40115",2018,"Pajacuaran",0,1,"rs_w20",0,20
"40116",2018,"Vista Hermosa",0,1,"rs_w20",0,20
"40117",2018,"Tanhuato",0,1,"rs_w20",0,20
"40118",2018,"Brisenas",0,1,"rs_w20",0,20
"40119",2018,"Zinaparo",0,1,"rs_w20",0,20
"40120",2018,"Churintzio",0,1,"rs_w20",0,20
"40121",2018,"Numaran",0,1,"rs_w20",0,20
"40122",2018,"Tangancicuaro",1,1,"rs_w20",10,20
"40123",2018,"Purepero",1,1,"rs_w20",0,20
"40124",2018,"Tlazazalca",0,1,"rs_w20",0,20
"40125",2018,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"40126",2018,"Chavinda",0,1,"rs_w20",0,20
"40127",2018,"Tangamandapio",1,1,"rs_w20",7,20
"40128",2018,"Yurecuaro",0,1,"rs_w20",7,20
"40129",2018,"Ecuandureo",0,1,"rs_w20",0,20
"40130",2018,"Villamar",0,1,"rs_w20",0,20
"40131",2018,"Ixtlan",0,1,"rs_w20",0,20
"40132",2018,"Marcos Castellanos",0,1,"rs_w20",0,20
"40133",2018,"Hidalgo",1,1,"rs_w20",72,20
"40134",2018,"Jungapeo",1,1,"rs_w20",0,20
"40135",2018,"Zitacuaro",1,1,"rs_w20",110,20
"40136",2018,"Angangueo",0,1,"rs_w20",0,20
"40137",2018,"Tlalpujahua",0,1,"rs_w20",0,20
"40138",2018,"Ocampo",1,1,"rs_w20",0,20
"40139",2018,"Maravatio",0,1,"rs_w20",5,20
"40140",2018,"Contepec",0,1,"rs_w20",0,20
"40141",2018,"Huetamo",0,1,"rs_w20",4,20
"40142",2018,"San Lucas",0,1,"rs_w20",0,20
"40143",2018,"Irimbo",0,1,"rs_w20",0,20
"40144",2018,"Aporo",0,1,"rs_w20",0,20
"40145",2018,"Tuxpan",1,1,"rs_w20",0,20
"40146",2018,"Senguio",0,1,"rs_w20",0,20
"40147",2018,"Tiquicheo",0,1,"rs_w20",0,20
"40148",2018,"Tuzantla",0,1,"rs_w20",0,20
"40149",2018,"Juarez",1,1,"rs_w20",0,20
"40150",2018,"Susupuato",0,1,"rs_w20",0,20
"40151",2018,"Epitacio Huerta",0,1,"rs_w20",0,20
"40152",2018,"Arteaga",0,1,"rs_w20",60,20
"40153",2018,"Lazaro Cardenas",0,1,"rs_w20",903,20
"40154",2019,"Chinicuila",0,1,"rs_w20",0,20
"40155",2019,"Coahuayana",0,1,"rs_w20",2,20
"40156",2019,"Aquila",0,1,"rs_w20",18,20
"40157",2019,"Morelia",0,1,"rs_w20",2477,20
"40158",2019,"Nocupetaro",0,1,"rs_w20",0,20
"40159",2019,"Patzcuaro",1,1,"rs_w20",23,20
"40160",2019,"Quiroga",1,1,"rs_w20",0,20
"40161",2019,"Tacambaro",1,1,"rs_w20",41,20
"40162",2019,"Turicato",1,1,"rs_w20",0,20
"40163",2019,"Zacapu",0,1,"rs_w20",73,20
"40164",2019,"Tarimbaro",1,1,"rs_w20",22,20
"40165",2019,"Acuitzio",1,1,"rs_w20",0,20
"40166",2019,"Ario",1,1,"rs_w20",0,20
"40167",2019,"Erongaricuaro",1,1,"rs_w20",0,20
"40168",2019,"La Huacana",0,1,"rs_w20",0,20
"40169",2019,"Huiramba",1,1,"rs_w20",0,20
"40170",2019,"Lagunillas",1,1,"rs_w20",0,20
"40171",2019,"Madero",1,1,"rs_w20",0,20
"40172",2019,"Salvador Escalante",1,1,"rs_w20",0,20
"40173",2019,"Tzintzuntzan",1,1,"rs_w20",0,20
"40174",2019,"Angamacutiro",0,1,"rs_w20",0,20
"40175",2019,"Jose Sixto Verduzco",0,1,"rs_w20",0,20
"40176",2019,"Morelos",0,1,"rs_w20",0,20
"40177",2019,"Panindicuaro",0,1,"rs_w20",0,20
"40178",2019,"Puruandiro",0,1,"rs_w20",1,20
"40179",2019,"Churumuco",0,1,"rs_w20",0,20
"40180",2019,"Zinapecuaro",1,1,"rs_w20",15,20
"40181",2019,"Querendaro",0,1,"rs_w20",0,20
"40182",2019,"Indaparapeo",0,1,"rs_w20",0,20
"40183",2019,"Charo",0,1,"rs_w20",0,20
"40184",2019,"Alvaro Obregon",0,1,"rs_w20",4,20
"40185",2019,"Coeneo",0,1,"rs_w20",0,20
"40186",2019,"Jimenez",0,1,"rs_w20",0,20
"40187",2019,"Huaniqueo",0,1,"rs_w20",0,20
"40188",2019,"Caracuaro",0,1,"rs_w20",0,20
"40189",2019,"Cuitzeo",0,1,"rs_w20",2,20
"40190",2019,"Chucandiro",0,1,"rs_w20",0,20
"40191",2019,"Santa Ana Maya",0,1,"rs_w20",0,20
"40192",2019,"Huandacareo",0,1,"rs_w20",0,20
"40193",2019,"Copandaro",0,1,"rs_w20",0,20
"40194",2019,"Tzitzio",0,1,"rs_w20",0,20
"40195",2019,"Apatzingan",1,1,"rs_w20",59,20
"40196",2019,"Charapan",0,1,"rs_w20",2,20
"40197",2019,"Cheran",0,1,"rs_w20",0,20
"40198",2019,"Gabriel Zamora",0,1,"rs_w20",0,20
"40199",2019,"Mugica",0,1,"rs_w20",3,20
"40200",2019,"Nuevo Urecho",0,1,"rs_w20",0,20
"40201",2019,"Paracuaro",0,1,"rs_w20",0,20
"40202",2019,"Paracho",0,1,"rs_w20",5,20
"40203",2019,"Taretan",1,1,"rs_w20",16,20
"40204",2019,"Uruapan",1,1,"rs_w20",659,20
"40205",2019,"Tingambato",1,1,"rs_w20",0,20
"40206",2019,"Tepalcatepec",0,1,"rs_w20",8,20
"40207",2019,"Buenavista",0,1,"rs_w20",0,20
"40208",2019,"Ziracuaretiro",1,1,"rs_w20",0,20
"40209",2019,"Nuevo Parangaricutiro",1,1,"rs_w20",0,20
"40210",2019,"Nahuatzen",0,1,"rs_w20",0,20
"40211",2019,"Coalcoman",0,1,"rs_w20",0,20
"40212",2019,"Tumbiscatio",0,1,"rs_w20",0,20
"40213",2019,"Aguililla",0,1,"rs_w20",0,20
"40214",2019,"Tancitaro",1,1,"rs_w20",3,20
"40215",2019,"Cotija",1,1,"rs_w20",24,20
"40216",2019,"Chilchota",1,1,"rs_w20",0,20
"40217",2019,"Jacona",0,1,"rs_w20",101,20
"40218",2019,"Jiquilpan",0,1,"rs_w20",20,20
"40219",2019,"La Piedad",0,1,"rs_w20",266,20
"40220",2019,"Los Reyes",1,1,"rs_w20",40,20
"40221",2019,"Periban",1,1,"rs_w20",12,20
"40222",2019,"Sahuayo",0,1,"rs_w20",15,20
"40223",2019,"Tinguindin",1,1,"rs_w20",7,20
"40224",2019,"Tocumbo",1,1,"rs_w20",11,20
"40225",2019,"Venustiano Carranza",0,1,"rs_w20",0,20
"40226",2019,"Zamora",0,1,"rs_w20",445,20
"40227",2019,"Penjamillo",0,1,"rs_w20",0,20
"40228",2019,"Pajacuaran",0,1,"rs_w20",0,20
"40229",2019,"Vista Hermosa",0,1,"rs_w20",2,20
"40230",2019,"Tanhuato",0,1,"rs_w20",0,20
"40231",2019,"Brisenas",0,1,"rs_w20",1,20
"40232",2019,"Zinaparo",0,1,"rs_w20",0,20
"40233",2019,"Churintzio",0,1,"rs_w20",0,20
"40234",2019,"Numaran",0,1,"rs_w20",4,20
"40235",2019,"Tangancicuaro",1,1,"rs_w20",35,20
"40236",2019,"Purepero",1,1,"rs_w20",0,20
"40237",2019,"Tlazazalca",0,1,"rs_w20",0,20
"40238",2019,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"40239",2019,"Chavinda",0,1,"rs_w20",0,20
"40240",2019,"Tangamandapio",1,1,"rs_w20",0,20
"40241",2019,"Yurecuaro",0,1,"rs_w20",4,20
"40242",2019,"Ecuandureo",0,1,"rs_w20",0,20
"40243",2019,"Villamar",0,1,"rs_w20",0,20
"40244",2019,"Ixtlan",0,1,"rs_w20",0,20
"40245",2019,"Marcos Castellanos",0,1,"rs_w20",0,20
"40246",2019,"Hidalgo",1,1,"rs_w20",63,20
"40247",2019,"Jungapeo",1,1,"rs_w20",9,20
"40248",2019,"Zitacuaro",1,1,"rs_w20",64,20
"40249",2019,"Angangueo",0,1,"rs_w20",0,20
"40250",2019,"Tlalpujahua",0,1,"rs_w20",8,20
"40251",2019,"Ocampo",1,1,"rs_w20",0,20
"40252",2019,"Maravatio",0,1,"rs_w20",3,20
"40253",2019,"Contepec",0,1,"rs_w20",11,20
"40254",2019,"Huetamo",0,1,"rs_w20",20,20
"40255",2019,"San Lucas",0,1,"rs_w20",12,20
"40256",2019,"Irimbo",0,1,"rs_w20",0,20
"40257",2019,"Aporo",0,1,"rs_w20",0,20
"40258",2019,"Tuxpan",1,1,"rs_w20",13,20
"40259",2019,"Senguio",0,1,"rs_w20",0,20
"40260",2019,"Tiquicheo",0,1,"rs_w20",0,20
"40261",2019,"Tuzantla",0,1,"rs_w20",0,20
"40262",2019,"Juarez",1,1,"rs_w20",0,20
"40263",2019,"Susupuato",0,1,"rs_w20",0,20
"40264",2019,"Epitacio Huerta",0,1,"rs_w20",0,20
"40265",2019,"Arteaga",0,1,"rs_w20",45,20
"40266",2019,"Lazaro Cardenas",0,1,"rs_w20",1078,20
"40267",2020,"Chinicuila",0,1,"rs_w20",0,20
"40268",2020,"Coahuayana",0,1,"rs_w20",0,20
"40269",2020,"Aquila",0,1,"rs_w20",0,20
"40270",2020,"Morelia",0,1,"rs_w20",0,20
"40271",2020,"Nocupetaro",0,1,"rs_w20",0,20
"40272",2020,"Patzcuaro",1,1,"rs_w20",0,20
"40273",2020,"Quiroga",1,1,"rs_w20",0,20
"40274",2020,"Tacambaro",1,1,"rs_w20",0,20
"40275",2020,"Turicato",1,1,"rs_w20",0,20
"40276",2020,"Zacapu",0,1,"rs_w20",0,20
"40277",2020,"Tarimbaro",1,1,"rs_w20",0,20
"40278",2020,"Acuitzio",1,1,"rs_w20",0,20
"40279",2020,"Ario",1,1,"rs_w20",0,20
"40280",2020,"Erongaricuaro",1,1,"rs_w20",0,20
"40281",2020,"La Huacana",0,1,"rs_w20",0,20
"40282",2020,"Huiramba",1,1,"rs_w20",0,20
"40283",2020,"Lagunillas",1,1,"rs_w20",0,20
"40284",2020,"Madero",1,1,"rs_w20",0,20
"40285",2020,"Salvador Escalante",1,1,"rs_w20",0,20
"40286",2020,"Tzintzuntzan",1,1,"rs_w20",0,20
"40287",2020,"Angamacutiro",0,1,"rs_w20",0,20
"40288",2020,"Jose Sixto Verduzco",0,1,"rs_w20",0,20
"40289",2020,"Morelos",0,1,"rs_w20",0,20
"40290",2020,"Panindicuaro",0,1,"rs_w20",0,20
"40291",2020,"Puruandiro",0,1,"rs_w20",0,20
"40292",2020,"Churumuco",0,1,"rs_w20",0,20
"40293",2020,"Zinapecuaro",1,1,"rs_w20",0,20
"40294",2020,"Querendaro",0,1,"rs_w20",0,20
"40295",2020,"Indaparapeo",0,1,"rs_w20",0,20
"40296",2020,"Charo",0,1,"rs_w20",0,20
"40297",2020,"Alvaro Obregon",0,1,"rs_w20",0,20
"40298",2020,"Coeneo",0,1,"rs_w20",0,20
"40299",2020,"Jimenez",0,1,"rs_w20",0,20
"40300",2020,"Huaniqueo",0,1,"rs_w20",0,20
"40301",2020,"Caracuaro",0,1,"rs_w20",0,20
"40302",2020,"Cuitzeo",0,1,"rs_w20",0,20
"40303",2020,"Chucandiro",0,1,"rs_w20",0,20
"40304",2020,"Santa Ana Maya",0,1,"rs_w20",0,20
"40305",2020,"Huandacareo",0,1,"rs_w20",0,20
"40306",2020,"Copandaro",0,1,"rs_w20",0,20
"40307",2020,"Tzitzio",0,1,"rs_w20",0,20
"40308",2020,"Apatzingan",1,1,"rs_w20",0,20
"40309",2020,"Charapan",0,1,"rs_w20",0,20
"40310",2020,"Cheran",0,1,"rs_w20",0,20
"40311",2020,"Gabriel Zamora",0,1,"rs_w20",0,20
"40312",2020,"Mugica",0,1,"rs_w20",0,20
"40313",2020,"Nuevo Urecho",0,1,"rs_w20",0,20
"40314",2020,"Paracuaro",0,1,"rs_w20",0,20
"40315",2020,"Paracho",0,1,"rs_w20",0,20
"40316",2020,"Taretan",1,1,"rs_w20",0,20
"40317",2020,"Uruapan",1,1,"rs_w20",0,20
"40318",2020,"Tingambato",1,1,"rs_w20",0,20
"40319",2020,"Tepalcatepec",0,1,"rs_w20",0,20
"40320",2020,"Buenavista",0,1,"rs_w20",0,20
"40321",2020,"Ziracuaretiro",1,1,"rs_w20",0,20
"40322",2020,"Nuevo Parangaricutiro",1,1,"rs_w20",0,20
"40323",2020,"Nahuatzen",0,1,"rs_w20",0,20
"40324",2020,"Coalcoman",0,1,"rs_w20",0,20
"40325",2020,"Tumbiscatio",0,1,"rs_w20",0,20
"40326",2020,"Aguililla",0,1,"rs_w20",0,20
"40327",2020,"Tancitaro",1,1,"rs_w20",0,20
"40328",2020,"Cotija",1,1,"rs_w20",0,20
"40329",2020,"Chilchota",1,1,"rs_w20",0,20
"40330",2020,"Jacona",0,1,"rs_w20",0,20
"40331",2020,"Jiquilpan",0,1,"rs_w20",0,20
"40332",2020,"La Piedad",0,1,"rs_w20",0,20
"40333",2020,"Los Reyes",1,1,"rs_w20",0,20
"40334",2020,"Periban",1,1,"rs_w20",0,20
"40335",2020,"Sahuayo",0,1,"rs_w20",0,20
"40336",2020,"Tinguindin",1,1,"rs_w20",0,20
"40337",2020,"Tocumbo",1,1,"rs_w20",0,20
"40338",2020,"Venustiano Carranza",0,1,"rs_w20",0,20
"40339",2020,"Zamora",0,1,"rs_w20",0,20
"40340",2020,"Penjamillo",0,1,"rs_w20",0,20
"40341",2020,"Pajacuaran",0,1,"rs_w20",0,20
"40342",2020,"Vista Hermosa",0,1,"rs_w20",0,20
"40343",2020,"Tanhuato",0,1,"rs_w20",0,20
"40344",2020,"Brisenas",0,1,"rs_w20",0,20
"40345",2020,"Zinaparo",0,1,"rs_w20",0,20
"40346",2020,"Churintzio",0,1,"rs_w20",0,20
"40347",2020,"Numaran",0,1,"rs_w20",0,20
"40348",2020,"Tangancicuaro",1,1,"rs_w20",0,20
"40349",2020,"Purepero",1,1,"rs_w20",0,20
"40350",2020,"Tlazazalca",0,1,"rs_w20",0,20
"40351",2020,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"40352",2020,"Chavinda",0,1,"rs_w20",0,20
"40353",2020,"Tangamandapio",1,1,"rs_w20",0,20
"40354",2020,"Yurecuaro",0,1,"rs_w20",0,20
"40355",2020,"Ecuandureo",0,1,"rs_w20",0,20
"40356",2020,"Villamar",0,1,"rs_w20",0,20
"40357",2020,"Ixtlan",0,1,"rs_w20",0,20
"40358",2020,"Marcos Castellanos",0,1,"rs_w20",0,20
"40359",2020,"Hidalgo",1,1,"rs_w20",0,20
"40360",2020,"Jungapeo",1,1,"rs_w20",0,20
"40361",2020,"Zitacuaro",1,1,"rs_w20",0,20
"40362",2020,"Angangueo",0,1,"rs_w20",0,20
"40363",2020,"Tlalpujahua",0,1,"rs_w20",0,20
"40364",2020,"Ocampo",1,1,"rs_w20",0,20
"40365",2020,"Maravatio",0,1,"rs_w20",0,20
"40366",2020,"Contepec",0,1,"rs_w20",0,20
"40367",2020,"Huetamo",0,1,"rs_w20",0,20
"40368",2020,"San Lucas",0,1,"rs_w20",0,20
"40369",2020,"Irimbo",0,1,"rs_w20",0,20
"40370",2020,"Aporo",0,1,"rs_w20",0,20
"40371",2020,"Tuxpan",1,1,"rs_w20",0,20
"40372",2020,"Senguio",0,1,"rs_w20",0,20
"40373",2020,"Tiquicheo",0,1,"rs_w20",0,20
"40374",2020,"Tuzantla",0,1,"rs_w20",0,20
"40375",2020,"Juarez",1,1,"rs_w20",0,20
"40376",2020,"Susupuato",0,1,"rs_w20",0,20
"40377",2020,"Epitacio Huerta",0,1,"rs_w20",0,20
"40378",2020,"Arteaga",0,1,"rs_w20",0,20
"40379",2020,"Lazaro Cardenas",0,1,"rs_w20",0,20
"40380",2020,"Morelia",0,1,"rs_w20",0,20
"40381",2003,"Coahuayana",0,0,"rs_w21",0,21
"40382",2003,"Aquila",0,0,"rs_w21",12,21
"40383",2003,"Morelia",0,0,"rs_w21",910,21
"40384",2003,"Nocupetaro",0,0,"rs_w21",0,21
"40385",2003,"Patzcuaro",1,0,"rs_w21",18,21
"40386",2003,"Quiroga",1,0,"rs_w21",0,21
"40387",2003,"Tacambaro",1,0,"rs_w21",2,21
"40388",2003,"Turicato",1,0,"rs_w21",0,21
"40389",2003,"Zacapu",0,0,"rs_w21",42,21
"40390",2003,"Tarimbaro",1,0,"rs_w21",0,21
"40391",2003,"Acuitzio",1,0,"rs_w21",0,21
"40392",2003,"Ario",1,0,"rs_w21",0,21
"40393",2003,"Erongaricuaro",1,0,"rs_w21",0,21
"40394",2003,"La Huacana",0,0,"rs_w21",0,21
"40395",2003,"Huiramba",1,0,"rs_w21",0,21
"40396",2003,"Lagunillas",1,0,"rs_w21",0,21
"40397",2003,"Madero",1,0,"rs_w21",0,21
"40398",2003,"Salvador Escalante",1,0,"rs_w21",0,21
"40399",2003,"Tzintzuntzan",1,0,"rs_w21",0,21
"40400",2003,"Angamacutiro",0,0,"rs_w21",0,21
"40401",2003,"Jose Sixto Verduzco",0,0,"rs_w21",0,21
"40402",2003,"Morelos",0,0,"rs_w21",0,21
"40403",2003,"Panindicuaro",0,0,"rs_w21",0,21
"40404",2003,"Puruandiro",0,0,"rs_w21",9,21
"40405",2003,"Churumuco",0,0,"rs_w21",0,21
"40406",2003,"Zinapecuaro",1,0,"rs_w21",6,21
"40407",2003,"Querendaro",0,0,"rs_w21",0,21
"40408",2003,"Indaparapeo",0,0,"rs_w21",0,21
"40409",2003,"Charo",0,0,"rs_w21",0,21
"40410",2003,"Alvaro Obregon",0,0,"rs_w21",0,21
"40411",2003,"Coeneo",0,0,"rs_w21",0,21
"40412",2003,"Jimenez",0,0,"rs_w21",0,21
"40413",2003,"Huaniqueo",0,0,"rs_w21",0,21
"40414",2003,"Caracuaro",0,0,"rs_w21",0,21
"40415",2003,"Cuitzeo",0,0,"rs_w21",6,21
"40416",2003,"Chucandiro",0,0,"rs_w21",0,21
"40417",2003,"Santa Ana Maya",0,0,"rs_w21",0,21
"40418",2003,"Huandacareo",0,0,"rs_w21",0,21
"40419",2003,"Copandaro",0,0,"rs_w21",0,21
"40420",2003,"Tzitzio",0,0,"rs_w21",0,21
"40421",2003,"Apatzingan",1,0,"rs_w21",39,21
"40422",2003,"Arteaga",0,0,"rs_w21",4,21
"40423",2003,"Charapan",0,0,"rs_w21",0,21
"40424",2003,"Cheran",0,0,"rs_w21",0,21
"40425",2003,"Gabriel Zamora",0,0,"rs_w21",0,21
"40426",2003,"Mugica",0,0,"rs_w21",0,21
"40427",2003,"Nuevo Urecho",0,0,"rs_w21",0,21
"40428",2003,"Paracuaro",0,0,"rs_w21",0,21
"40429",2003,"Paracho",0,0,"rs_w21",4,21
"40430",2003,"Taretan",1,0,"rs_w21",6,21
"40431",2003,"Uruapan",1,0,"rs_w21",199,21
"40432",2003,"Tingambato",1,0,"rs_w21",0,21
"40433",2003,"Tepalcatepec",0,0,"rs_w21",0,21
"40434",2003,"Buenavista",0,0,"rs_w21",0,21
"40435",2003,"Ziracuaretiro",1,0,"rs_w21",0,21
"40436",2003,"Nuevo Parangaricutiro",1,0,"rs_w21",0,21
"40437",2003,"Nahuatzen",0,0,"rs_w21",0,21
"40438",2003,"Coalcoman",0,0,"rs_w21",2,21
"40439",2003,"Tumbiscatio",0,0,"rs_w21",0,21
"40440",2003,"Aguililla",0,0,"rs_w21",0,21
"40441",2003,"Tancitaro",1,0,"rs_w21",0,21
"40442",2003,"Cotija",1,0,"rs_w21",0,21
"40443",2003,"Chilchota",1,0,"rs_w21",0,21
"40444",2003,"Jacona",0,0,"rs_w21",35,21
"40445",2003,"Jiquilpan",0,0,"rs_w21",4,21
"40446",2003,"La Piedad",0,0,"rs_w21",87,21
"40447",2003,"Los Reyes",1,0,"rs_w21",6,21
"40448",2003,"Periban",1,0,"rs_w21",0,21
"40449",2003,"Sahuayo",0,0,"rs_w21",16,21
"40450",2003,"Tinguindin",1,0,"rs_w21",0,21
"40451",2003,"Tocumbo",1,0,"rs_w21",0,21
"40452",2003,"Venustiano Carranza",0,0,"rs_w21",0,21
"40453",2003,"Zamora",0,0,"rs_w21",203,21
"40454",2003,"Penjamillo",0,0,"rs_w21",0,21
"40455",2003,"Pajacuaran",0,0,"rs_w21",0,21
"40456",2003,"Vista Hermosa",0,0,"rs_w21",0,21
"40457",2003,"Tanhuato",0,0,"rs_w21",0,21
"40458",2003,"Brisenas",0,0,"rs_w21",0,21
"40459",2003,"Zinaparo",0,0,"rs_w21",0,21
"40460",2003,"Churintzio",0,0,"rs_w21",0,21
"40461",2003,"Numaran",0,0,"rs_w21",0,21
"40462",2003,"Tangancicuaro",1,0,"rs_w21",0,21
"40463",2003,"Purepero",1,0,"rs_w21",0,21
"40464",2003,"Tlazazalca",0,0,"rs_w21",0,21
"40465",2003,"Cojumatlan de Regules",0,0,"rs_w21",0,21
"40466",2003,"Chavinda",0,0,"rs_w21",0,21
"40467",2003,"Tangamandapio",1,0,"rs_w21",0,21
"40468",2003,"Yurecuaro",0,0,"rs_w21",0,21
"40469",2003,"Ecuandureo",0,0,"rs_w21",0,21
